timestamps,Ships_IDs,latitudes,longitudes,Speed
2026-08-28 05:30:17.959128,100039,-59.69813689614732,-127.74097176010747,17.200653780164036
2026-08-31 18:25:17.959128,100039,45.19858995234108,86.3411115292734,18.00122022996572
2026-09-01 12:33:17.959128,100040,-28.613250528131545,42.36988834179087,24.873728826861615
2026-09-06 01:09:17.959128,100040,-41.13427627671722,-20.128246914953763,22.778932907422497
2026-09-06 22:01:17.959128,100040,46.71351096934201,146.95884063744404,16.74445702496445
2026-08-09 06:38:17.959128,100041,9.852545863956095,-164.25991990705901,18.7955753024053
2026-09-01 21:34:17.959128,100041,50.041658892448964,-150.41926111510512,17.61470046597996
2026-09-07 03:30:17.959128,100041,38.50066800732678,-83.13989499760632,19.735575101306274
2026-08-21 23:48:17.959128,100042,27.03286361886991,44.68820926770104,24.78009895741765
2026-09-02 13:19:17.959128,100042,-30.28931735764919,146.84764398761797,22.78156172233447
2026-08-20 02:17:17.959128,100043,-58.520156352335306,-51.91956489155095,19.12183028175507
2026-09-05 08:39:17.959128,100043,-56.93402134352928,-72.20166487974488,22.27509004953314
2026-08-18 12:30:17.959128,100044,56.12548022490819,-154.2794019623405,24.382227366450394
2026-08-24 10:06:17.959128,100044,58.39955993207532,-14.83039818938829,24.780650239398447
2026-08-30 12:38:17.959128,100044,51.81583508397206,-14.845360821091333,21.83765712984152
2026-09-03 05:00:17.959128,100044,-6.133045421389902,158.7227091960052,19.763902011040518
2026-09-03 07:13:17.959128,100044,26.853296770972463,-58.32789383832281,23.75866702798364
2026-09-06 17:46:17.959128,100045,-19.06021350718803,-8.847946154358937,20.151355639376277
2026-08-19 01:31:17.959128,100046,-23.638398372567956,47.93941431800039,114.61153814985613
2026-09-06 02:39:17.959128,100046,-48.89589990938074,62.811421350527695,19.962422509588816
2026-08-10 03:13:17.959128,100047,-37.13458248857949,135.19393345734835,15.756522091770776
2026-09-06 20:11:17.959128,100049,20.35053392442174,48.843351798690975,19.660650392208694
2026-09-07 06:51:17.959128,100049,-23.02042567946618,-176.4780639757277,23.00345333431499
2026-08-16 04:58:17.959128,100050,4.552475559648528,123.0841710598429,22.93973903977828
2026-08-18 08:18:17.959128,100050,-58.29663340089155,79.22550279988587,20.011774997657458
2026-09-07 22:03:17.959128,100050,34.55958854004027,-13.667927650661454,24.64071287308984
2026-08-18 11:45:17.959128,100051,-16.149202903859326,-150.94513710922536,23.28661754200214
2026-09-03 14:12:17.959128,100051,-11.292237516501181,61.07591308324169,22.265944636690612
2026-08-11 03:30:17.959128,100052,-37.62904329005843,66.69748555196432,16.17349599457443
2026-08-19 14:37:17.959128,100052,52.32410767719173,44.467081330564895,18.286118277387608
2026-08-18 17:52:17.959128,100054,57.605125686139786,123.49481876470145,16.72992216935123
2026-08-27 08:03:17.959128,100054,49.903957018033935,22.343873646651048,22.496394386834545
2026-08-27 09:57:17.959128,100054,-42.20948560706104,-165.0143862798596,23.050869309947753
2026-08-31 05:33:17.959128,100054,21.533514511449525,-84.67142819893185,15.399854593690538
2026-09-07 14:17:17.959128,100054,7.8963613366381225,-124.13723193163152,18.44860291152849
2026-08-10 18:46:17.959128,100055,-3.23849156077393,96.16064677416057,22.07970666768269
2026-08-18 08:57:17.959128,100055,-18.428502603976888,119.42355386936907,15.780600919256525
2026-09-05 08:58:17.959128,100055,56.275619282016294,-54.86297401390415,17.048395800186462
2026-08-17 13:59:17.959128,100056,22.49797121389834,-26.33969075459825,17.82317161035236
2026-08-26 22:29:17.959128,100056,12.528487942711848,-91.09816347398727,15.046437068354907
2026-08-27 11:07:17.959128,100056,18.965292747831697,102.09112312595289,18.053310311956245
2026-08-26 16:23:17.959128,100057,-38.88731596514613,-120.32290446412216,17.877280971133807
2026-08-25 06:24:17.959128,100058,7.705653252893981,-101.87132993300423,21.34532717025018
2026-08-30 16:10:17.959128,100058,-3.9341184344026487,29.908204017695,16.570399898661123
2026-08-23 17:02:17.959128,100059,-24.02857370232396,13.669367362043687,18.351694846420145
2026-09-01 19:52:17.959128,100059,19.242088228940858,98.26015996149982,104.14073270869073
2026-09-03 02:13:17.959128,100059,37.13574651957994,-117.9411760585505,24.42369719517351
2026-08-11 02:26:17.959128,100060,35.77951041708063,-55.61499845337697,15.454960675436112
2026-08-17 18:11:17.959128,100060,16.146880224410708,143.52706821359482,18.880843920153353
2026-08-23 17:29:17.959128,100060,-54.31362680324678,127.4196126010392,24.20850265046692
2026-09-02 18:39:17.959128,100060,47.56600691188092,-39.98019798835858,24.30680141793245
2026-08-17 16:20:17.959128,100061,54.749116603697004,-176.93119187589022,18.99685457483694
2026-08-22 07:23:17.959128,100061,15.391977736330162,-175.14686807933282,120.8480756151152
2026-08-25 06:38:17.959128,100061,17.645557224452475,-138.89974345309676,24.009035432795567
2026-08-30 20:08:17.959128,100061,21.358707073402925,-78.80439975008727,17.195430448628933
2026-09-03 16:54:17.959128,100061,30.008659545025566,-52.36758750184855,21.256994130546026
2026-08-10 01:57:17.959128,100062,21.703192440295,-26.325885576251693,17.668909562694758
2026-08-25 05:53:17.959128,100062,-28.56130177516521,45.723479650509375,23.587438379356453
2026-08-29 09:27:17.959128,100062,25.024321428948525,1.8622439686443784,18.906118329783347
2026-09-03 15:01:17.959128,100062,-12.708023001899463,-119.3234129850656,15.070688158153542
2026-08-14 12:20:17.959128,100063,-24.13547741800815,173.40301781901962,144.8905933245003
2026-08-13 13:54:17.959128,100065,-12.703572973611685,-113.9253879139527,22.771690529678494
2026-08-12 19:33:17.959128,100066,-44.922778365081264,74.13257663660602,20.753004025165744
2026-08-15 03:49:17.959128,100066,-27.602207864237165,163.24192831939973,15.975447125451243
2026-08-20 03:44:17.959128,100066,38.49534724920663,175.46648463008768,22.897160178070543
2026-08-20 21:05:17.959128,100066,19.724281905795237,5.240431831231604,16.91010761075532
2026-08-23 09:03:17.959128,100068,16.37202485696686,3.666163879457713,16.41263715493997
2026-08-24 11:26:17.959128,100069,36.620174493613206,-92.70061554578332,18.806790727903238
2026-08-10 22:55:17.959128,100070,-47.03644296299721,71.71977355943943,16.920141769211593
2026-08-28 13:39:17.959128,100070,8.958733292831567,25.214081256661927,16.497637201559456
2026-09-05 04:01:17.959128,100070,-19.166291113515406,160.41838405442604,18.84509951045549
2026-09-07 01:25:17.959128,100070,27.531733126771513,-176.6076441372532,15.405931057031147
2026-08-31 00:56:17.959128,100071,32.66164971434026,100.69339787074904,15.597535703265905
2026-09-02 23:46:17.959128,100071,-50.751446992965946,174.73898400419637,19.19467068849626
2026-09-03 09:57:17.959128,100071,37.31158280666031,-87.28810753364537,148.9781394592543
2026-08-17 12:21:17.959128,100072,-13.954209350648796,-10.83863183395789,15.005968750026932
2026-08-20 12:18:17.959128,100072,-8.527848495707545,-18.123790599661987,18.185150578153994
2026-08-18 21:02:17.959128,100073,-57.70928428591741,138.5868101382364,15.433376217739998
2026-09-05 01:25:17.959128,100073,-2.8524276541562017,14.261121804058973,24.963353283508468
2026-09-04 20:24:17.959128,100074,44.41412285936025,136.61896285598033,16.87998715397485
2026-08-18 14:19:17.959128,100075,-22.0969514929102,-27.53384658255993,23.11335997668375
2026-08-31 09:43:17.959128,100075,32.26707940232309,-107.50047665079781,20.49009849541978
2026-08-15 11:42:17.959128,100078,50.79072828889757,136.16622037378386,24.835235658867322
2026-08-30 15:35:17.959128,100078,-59.72880988028302,170.05251626365543,109.09449906297327
2026-09-04 16:10:17.959128,100078,-50.12716034940437,127.82024476949846,16.73079333950157
2026-08-24 23:28:17.959128,100079,-21.298108327178944,-132.58995663102635,21.571117858540298
2026-08-25 16:26:17.959128,100079,-5.004883537602453,80.41478628944344,20.760177376839977
2026-08-09 09:04:17.959128,100080,-10.35151703564027,89.8458664132948,24.45342976769301
2026-09-03 22:16:17.959128,100080,10.768057770395671,-167.79499437534676,24.190103566223563
2026-08-16 14:52:17.959128,100081,56.271746150879935,38.56256820490131,21.517710667629125
2026-08-19 15:18:17.959128,100081,-5.922864025778821,173.73771248358275,21.77187615906883
2026-08-19 01:01:17.959128,100082,7.413421254575653,-124.87247384997661,20.96725480000394
2026-08-19 17:16:17.959128,100082,49.24450773477575,-161.99347753643545,18.578660470311775
2026-08-12 03:09:17.959128,100083,-47.03189489250123,168.67071267758973,19.353587555295135
2026-08-26 22:38:17.959128,100083,25.066473515868154,-13.060205825145033,22.884065605149985
2026-08-12 08:56:17.959128,100084,26.76273647420227,-104.94231666320206,21.522742624769915
2026-08-14 10:37:17.959128,100084,-39.3735545732287,126.28820854798039,20.335083620554116
2026-08-20 05:37:17.959128,100085,-38.82128109157225,-144.75994659633392,17.835708558357446
2026-09-06 00:43:17.959128,100085,34.01362924662678,12.674835159719265,19.956471698211793
2026-08-29 19:59:17.959128,100086,11.981848655705818,-22.43212288237038,21.482924128776673
2026-08-11 19:50:17.959128,100087,-0.241548921644835,-132.3693826980269,20.34097547417533
2026-08-15 20:00:17.959128,100087,27.108312322603666,32.41734169411242,16.165416449183976
2026-09-05 01:37:17.959128,100087,27.98043239353592,-35.000268400616164,24.05666412579095
2026-08-11 06:25:17.959128,100088,16.40792132370622,-30.391536285225243,20.295740563069078
2026-08-26 16:54:17.959128,100088,-38.286484840861945,-161.95744726086855,18.423047938986187
2026-08-31 21:17:17.959128,100088,-24.324738854989107,-40.37900102491358,21.970637170654555
2026-08-20 05:47:17.959128,100089,25.62160460806237,107.55623076739028,24.91912511197779
2026-08-26 02:25:17.959128,100090,12.49632104489875,-170.99402122643923,19.035736293991402
2026-08-26 22:37:17.959128,100090,17.301990859408107,-22.108628543996957,20.90797370666993
2026-08-27 19:55:17.959128,100090,-38.718101288268215,-108.34127384148938,15.633133284442462
2026-09-06 04:27:17.959128,100090,42.778905390057915,-101.38488193950035,18.363203858894963
2026-08-24 20:55:17.959128,100091,-54.57597560556086,-109.79004448329763,18.93150000986855
2026-08-27 06:01:17.959128,100092,15.56168843048222,-3.435962915695228,16.060022704039444
2026-08-30 11:39:17.959128,100092,5.653026864916924,-0.05615565780149723,19.368384648863447
2026-08-09 14:39:17.959128,100093,-52.22449459184538,154.3194217444438,17.922196979790137
2026-08-10 14:08:17.959128,100093,-26.97652759474103,-38.23969833002687,15.581037908331584
2026-08-18 11:38:17.959128,100093,7.815337146936855,74.51146887937657,15.082338144706341
2026-08-23 11:51:17.959128,100093,-14.902052047194246,137.3508633243867,20.02305088213825
2026-08-31 14:49:17.959128,100093,15.536639083183147,-106.01200162323893,24.885971243576435
2026-08-18 10:22:17.959128,100094,-21.68846821042022,133.0967477325907,23.61165068915828
2026-08-22 07:03:17.959128,100094,-13.52150054481121,-103.0889947243589,15.922772151331216
2026-08-28 00:24:17.959128,100094,-6.151978229866842,0.7432753864350161,15.114586376446153
2026-08-15 16:05:17.959128,100095,-2.846293019042463,71.0678975911066,15.810283944297751
2026-08-26 17:53:17.959128,100095,56.59749491550241,60.80977854004084,21.923823137300065
2026-08-31 11:51:17.959128,100095,8.640735855229835,3.41179370498611,117.15211727749778
2026-09-02 18:07:17.959128,100095,-36.99295275448671,-177.0933645170723,18.347429219409875
2026-09-03 04:54:17.959128,100095,-14.471208973222588,-99.16124660111264,92.43710312744388
2026-08-18 08:59:17.959128,100096,-10.571721070288504,151.92319474800308,88.52119268181644
2026-09-07 21:00:17.959128,100097,-47.05903873765003,-121.35728094277638,15.581202122674956
2026-08-13 12:55:17.959128,100098,-16.335652309517805,135.520951535231,21.49618241718757
2026-09-03 03:36:17.959128,100098,0.5199173064422737,-8.336549675304695,19.00208284411987
2026-09-03 06:55:17.959128,100098,-10.925320789821804,130.45208748096547,19.331842527700278
2026-08-10 23:24:17.959128,100099,-12.105098612855592,22.762061838542735,107.01922847516606
2026-09-04 22:30:17.959128,100100,-51.03188610159826,64.45029166424979,23.865541069719615
2026-08-28 13:27:17.959128,100101,-0.8850535378817597,58.490812662278756,20.571909097786527
2026-08-29 16:36:17.959128,100101,-6.940223463088628,32.51677471182117,23.466050051318362
2026-08-14 10:15:17.959128,100102,-54.44349010061719,-84.37428485145945,22.83487274162706
2026-08-11 19:10:17.959128,100103,-41.655257945892444,170.92661871562228,85.80911399278138
2026-08-28 22:47:17.959128,100103,-56.11325230963268,57.10957707222997,21.308709396114065
2026-08-30 03:37:17.959128,100103,-57.66325954745507,-4.143619938466401,18.977502762361432
2026-08-17 00:53:17.959128,100104,-36.70845618666024,-73.79816536287885,15.645018956752173
2026-08-09 02:58:17.959128,100105,43.58212764810739,157.6246554726656,15.775095775464914
2026-08-15 22:52:17.959128,100106,-12.767391256465615,-159.91133033446746,16.12542923353939
2026-08-24 01:14:17.959128,100106,-25.97700197612013,29.87005578571032,23.80093179521854
2026-09-05 13:37:17.959128,100106,11.75493292015797,-74.82553500242646,23.73859781046968
2026-08-13 05:20:17.959128,100108,-4.489657319301877,-93.93814292452555,22.197793954680463
2026-08-16 07:31:17.959128,100108,-16.923596624793888,-74.80890975624133,24.780710679781556
2026-08-29 16:59:17.959128,100108,-11.716291839071246,-32.699365928962834,16.313546431018572
2026-08-17 19:51:17.959128,100109,21.313848584823205,22.728686511503582,18.164711330915306
2026-08-29 15:00:17.959128,100110,56.163970794590796,-116.73158371979727,22.95060191789935
2026-09-07 12:28:17.959128,100110,-19.945977937277767,-71.49014704895609,17.691500770531057
2026-08-10 20:31:17.959128,100111,13.262175627769238,-0.4049336750586292,24.545452293677393
2026-09-05 17:04:17.959128,100111,-32.40070942994585,-129.00358876112278,17.839811359787678
2026-08-14 09:42:17.959128,100112,15.880416295015294,-141.07490289268688,22.256645461648635
2026-08-15 19:38:17.959128,100112,57.14065196021248,-167.2131813666079,20.984168257574737
2026-08-31 02:08:17.959128,100112,-21.136805231024248,106.73424496663807,84.47637576476491
2026-08-10 15:14:17.959128,100113,-11.383982177039329,79.26905830308925,24.40563831112434
2026-08-10 18:47:17.959128,100113,-53.77112056529444,12.244719279716435,16.279142299515303
2026-08-10 05:14:17.959128,100114,29.220911177490606,10.478998769516181,124.08383658373867
2026-08-24 13:48:17.959128,100114,-48.80107737907886,-150.05915834876447,23.420262915731392
2026-08-27 20:32:17.959128,100114,45.87931413738585,168.9250469872017,22.264416329574615
2026-09-06 22:26:17.959128,100114,-27.909863611341663,-178.75058806246446,20.158435601111737
2026-08-26 12:01:17.959128,100115,26.69255232536041,-156.0094978625127,20.070419843804086
2026-08-23 08:02:17.959128,100116,36.359643002850035,51.79891411673944,130.654838254951
2026-08-12 12:24:17.959128,100117,-32.48445305119351,-164.8277858346185,23.84937075554383
2026-08-19 17:27:17.959128,100117,-39.38288774622998,-17.79852345862969,104.38113381754746
2026-08-23 08:31:17.959128,100117,55.07873479246899,68.4856639110161,19.092484120106494
2026-09-04 04:10:17.959128,100117,-21.737256481271395,66.7761969194315,18.536997105535995
2026-08-31 16:06:17.959128,100118,41.51928424727785,10.301234266770166,22.784878319697995
2026-09-06 00:28:17.959128,100118,-31.508677405100393,81.54537959262575,93.40324600473548
2026-08-09 11:54:17.959128,100119,-53.06807928761533,153.15063002649367,21.40244119352997
2026-08-13 15:06:17.959128,100120,-4.081926461610983,-96.85183075241741,22.254906846810684
2026-08-18 20:09:17.959128,100120,-46.78256391832988,-41.04507937356064,16.446799072197145
2026-08-13 11:07:17.959128,100121,44.11274129449812,-116.12687112901838,20.900171886262438
2026-08-31 14:59:17.959128,100123,46.30704132315762,165.94526627005348,83.28503858341286
2026-08-17 14:43:17.959128,100124,11.131906335309921,-92.80925699153826,19.59205216365836
2026-08-18 11:55:17.959128,100124,-6.965049338383018,-94.69160811546318,21.966736283950958
2026-09-03 23:16:17.959128,100124,39.89911159727524,-121.80680613356316,113.91565426424039
2026-08-10 17:52:17.959128,100125,51.87909596922836,142.55924627246668,23.99054727326551
2026-08-22 06:51:17.959128,100125,-11.449844131978821,71.36174464494286,21.197822125749337
2026-08-27 23:33:17.959128,100125,40.881351327564104,169.19204261622292,86.13560218798966
2026-08-31 23:03:17.959128,100125,35.41389374929656,40.76472824118477,15.265591699897874
2026-09-07 01:27:17.959128,100125,4.565152148262939,-65.92398229293086,20.196114343321817
2026-08-13 01:44:17.959128,100126,56.77526547845741,-3.3930769426816596,22.699975272009247
2026-08-27 16:17:17.959128,100126,42.25282002619092,-12.715394279133506,20.498194187086966
2026-08-30 09:38:17.959128,100126,39.65185525887469,-48.00777564051512,109.62218694773534
2026-09-07 03:45:17.959128,100126,44.646618935808775,66.29619380421673,15.114925952715595
2026-08-17 13:25:17.959128,100127,-6.422509443607687,-169.63126905448726,21.299038024080886
2026-08-22 16:52:17.959128,100127,-27.80991844105082,-30.008874876044842,24.069901929298986
2026-08-19 16:35:17.959128,100128,-27.980144344559434,-47.355740058548406,16.898467277735268
2026-08-20 14:01:17.959128,100128,32.95054671547892,-152.10692506889967,22.129276850337078
2026-08-30 19:18:17.959128,100129,-59.067410721057804,-151.60466856216894,22.34169929316228
2026-08-17 19:56:17.959128,100131,51.43690970949727,20.77259907753276,24.71427158088315
2026-08-22 23:36:17.959128,100131,-40.71800527881173,-167.55894910158307,17.335708579061606
2026-08-24 01:02:17.959128,100132,-7.977942954947849,-142.5063460572084,17.409360447723266
2026-09-01 21:47:17.959128,100133,-29.465553585813016,17.090746823591616,16.432814111231036
2026-08-11 20:33:17.959128,100134,-2.430035088757151,-154.3943659946958,18.535357903988633
2026-08-12 09:42:17.959128,100134,16.056852377873014,139.507095177437,24.968071293669013
2026-08-14 23:52:17.959128,100134,45.818401139493616,-1.159925925459902,19.16252689461678
2026-08-26 21:21:17.959128,100134,-30.481852360654905,2.85829112097818,18.047827250769156
2026-08-26 02:08:17.959128,100135,21.25837641154996,-124.11720464741526,20.98073448247983
2026-09-01 03:23:17.959128,100135,22.37253602111528,38.6715336729103,18.806048551076984
2026-09-07 20:25:17.959128,100135,-12.488763592290525,-114.5402135188925,24.101908318000064
2026-08-10 00:59:17.959128,100136,8.783327681685833,179.76938682114104,24.293052253709785
2026-09-01 00:29:17.959128,100136,-50.43588137072261,9.157070513473172,19.453931301668174
2026-09-07 03:11:17.959128,100136,-57.55717681841928,-103.74383678995268,15.145938551591257
2026-09-07 07:43:17.959128,100137,34.90735438407427,120.26589310569892,22.464265056640027
2026-08-13 07:06:17.959128,100138,-44.284201006036376,-60.56883733568034,19.99486740175496
2026-09-04 04:27:17.959128,100138,5.028842441531026,172.11404605413458,16.094899190823206
2026-09-07 17:11:17.959128,100138,-27.393457059307217,106.51125340739861,22.715047303945067
2026-08-11 02:31:17.959128,100139,5.5747319246654,121.336627333342,20.350596257760017
2026-08-23 03:33:17.959128,100139,44.515898909210264,-134.7754246755237,24.105452050872884
2026-08-29 04:59:17.959128,100141,-13.345575852755786,-127.77775520687956,24.638198175151032
2026-08-16 23:14:17.959128,100142,47.41235841970226,-168.41707736391226,24.89031563091565
2026-08-27 07:07:17.959128,100142,-39.122176953099206,75.75345720936932,17.305454419355065
2026-09-01 05:20:17.959128,100142,-45.85615338448056,-31.662367722843044,23.124084779479908
2026-09-03 08:01:17.959128,100142,-19.31863116547987,-49.22903602082178,23.242460544827985
2026-08-14 23:27:17.959128,100143,2.613599858476931,46.540059017439944,21.93742351134894
2026-08-21 14:07:17.959128,100143,-32.20983859058997,-94.3186955249274,16.6656766686476
2026-08-26 05:45:17.959128,100143,-5.535432400576262,126.77666607592283,15.98028500673784
2026-09-02 01:17:17.959128,100144,-4.062128551499534,73.8263880867006,15.986744087195028
2026-09-02 07:58:17.959128,100144,-32.3312275339224,-75.67494776836942,19.170680702095098
2026-08-22 13:28:17.959128,100145,-3.963252041917265,-67.69683257758923,18.176983694801514
2026-08-26 16:25:17.959128,100145,-15.612571412604218,91.97686522689656,20.402702529674226
2026-08-28 11:37:17.959128,100145,-57.193985776949745,-67.51119561807234,23.58660772605067
2026-08-31 10:15:17.959128,100145,-15.085419280406512,-89.59390745508657,21.425452463445804
2026-08-19 13:36:17.959128,100146,51.460654137028726,63.55660027688026,16.939003115562638
2026-08-22 18:25:17.959128,100146,17.124695328053818,-102.29316524344081,18.251449529556496
2026-09-07 16:10:17.959128,100146,-42.88222924471265,-72.65237992558298,21.05652010324193
2026-08-14 22:20:17.959128,100147,50.822458211506984,-46.854323259228465,16.330271468001804
2026-08-18 23:11:17.959128,100148,3.1518486925369587,-23.06010496755505,16.389455754929045
2026-08-27 16:21:17.959128,100148,-36.78053973985542,-37.47263306402212,16.716874408102168
2026-08-23 17:35:17.959128,100149,-22.48460803047392,-36.20909118862966,23.70637247841554
2026-08-29 17:42:17.959128,100149,-21.19886813921798,34.72537215850153,24.51955873743283
2026-08-18 19:04:17.959128,100150,37.34329228237145,-111.32380327974036,15.2432568150716
2026-09-05 14:08:17.959128,100150,38.70589938066938,67.99053480205492,22.325879066897638
2026-08-21 21:08:17.959128,100151,-56.470545546763724,-139.94678400877294,23.05834128552622
2026-08-18 12:26:17.959128,100152,30.969340762703894,100.03547790698713,24.36635124876853
2026-08-29 08:51:17.959128,100152,18.79824462048839,-58.26186013014549,23.64283752104427
2026-08-17 00:43:17.959128,100153,-31.199026787734198,-171.53604005660685,22.159741064871557
2026-08-20 06:39:17.959128,100153,-10.121846786584463,41.0584716152909,16.46183652578642
2026-08-24 04:56:17.959128,100153,58.731654019442814,-66.58249989117208,21.215350690111848
2026-09-01 19:10:17.959128,100153,-21.183416850608793,-160.94308494556668,19.814514666533974
2026-08-13 12:03:17.959128,100154,-26.340855556389748,-72.60260890104016,23.81578142257637
2026-08-23 16:01:17.959128,100154,-54.235867536605475,-147.9337018429208,17.037588495892315
2026-09-04 08:52:17.959128,100154,5.29583712290848,11.417725105716443,18.378419356979485
2026-08-11 09:48:17.959128,100156,39.418446206679334,99.68489489830353,23.26569279453287
2026-08-16 04:41:17.959128,100156,37.48772374178404,-162.31119368400715,22.673723971782138
